major_id,학과명,학과개요_학과개요,학과개요_학과특성,학과개요_흥미와 적성,학과개요_관련 고교 교과목(2015 개정 교육과정),학과개요_관련 고교 선택 과목(2022 개정 교육과정),학과개요_진로 탐색 활동,학과개요_대학 주요 교과목,학과개요_관련 자격,학과개요_관련 직업,학과개요_졸업 후 진출 분야,학과개요_관련 동영상,학과개요_관련 세부학과,개설대학,학과전망_입학상황,학과전망_입학상황(성별),학과전망_진학률,학과전망_취업률,학과전망_졸업 후 첫 직업분야,학과전망_졸업 후 첫 직장 월평균 임금,학과전망_첫 직장 만족도,학과인터뷰
309,시각디자인학과,교통 표지판의 그림이 친숙하죠? 문자에 의한 전달과는 달리 이미지나 심벌 등에 의한 전달은 더 쉽게 알아볼 수도 있고 더 기억에 남을 수도 있습니다. 시각디자인 학과에서는 정보나 메시지를 시각화하여 효과적으로 전달할 수 있는 시각 디자인에 관하여 배웁니다.,"시각적 표현과 함축적 메시지의 전달을 목적으로 한모든 디자인을 총칭하는 것인 만큼 다양한 영역에서 활동할 수 있습니다. 즉, 시각디자인은 그 범위가 넓어서 다양한 세부 전공을 포함하고 있습니다.  정보화 혁명에 따라 기존의 인쇄 매체 중심의 그래픽 디자인에서 영상, 멀티미디어 등으로 사회에서 요구되는 시각 디자이너의 활동 범위도 폭 넓게 변화하고 있습니다.","다양한 분야의 예술과 사상을 접하여 안목을 넓히는 것이 좋습니다. 상상력과 감성이 풍부한 사람, 무언가를 만들어 내는 일을 즐기는 사람과 어울립니다. 특히 창의적인 관심도가 중요한 학과입니다. 또한 사물에서 느끼는 이미지를 시각적으로 표현할 수 있는 능력이 요구되며 현대 산업사회가 다양하고 광범위하기 때문에 이에 부응하기 위한 예술적 기량이 필요합니다.","공통과목: 미술, 윤리 | 일반선택과목: 예술교과 : 미술 | 진로선택과목: 미술 창작, 미술 감상과 비평 | 전문교과Ⅰ: 미술 이론, 미술사, 드로잉, 미술 전공 실기 | 전문교과Ⅱ: 디자인 일반, 시각 디자인, 색채 관리","일반 선택: 독서와 작문, 문학, 대수, 확률과 통계, 영어Ⅰ, 영어Ⅱ, 영어 독해오작문, 미술, 정보 등 | 진로 선택: 주제 탐구 독서, 문학과 영상, 미술 창작, 미술 감상과 비평, 인간과 심리 등 | 융합 선택: 매체 의사소통, 미디어 영어, 세계 문화와 영어, 여행지리, 사회문제 탐구, 미술과 매체 등",디자인 포트폴리오 제작 : 반드시 입시용이 아니어도 포트폴리오를 만들면 자신의 실력 향상에 도움이 됩니다.,"기초조형: 색채를 중심으로 디자인의 구성요소를 응용하여 대비, 율동, 균형, 반복, 점이, 변칙 등 평면의 디자인요소들의 조합 원리를 습득 | 디자인 드로잉: 시각디자인의 일반적인 디자인작업 과정 중에서 구상(Ideation)과 시안(draft) 작업과정을 다양한 대상물의 핸드드로잉(hand drawing)을 통해 디자인 아이디어를 스케치하는 능력을 배양 | 시각디자인: 그래픽 디자인의 기본과 인포그래픽 프로젝트 수행을 통해 시각 커뮤니케이션 디자인 진행 능력을 습득 | 타이포그라피: 영문과 한글에서 대표적으로 사용되는 유형에 속한 활자꼴들의 구조와 특징을 학습하고, 활자를 그래픽디자인의 표현요소로서 응용할 수 있는 기본지식과 역량을 습득 | 컴퓨터 표현기법: 컴퓨터가 디자인 문제해결을 위한 효과적인 도구로써 활용되도록, 기본적인 컴퓨터 프로그램을 습득하고, 이를 응용하여 디자인할 수 있는 능력을 배양한","광고디자인산업기사, 시각디자인산업기사, 웹디자인기능사, 의장디자인산업기사, 전자출판기능사, 컬러리스트기사및산업기사, 컴퓨터그래픽스운용기사, 포장디자인산업기사",광고디자이너,"기업 및 산업체: 자동차 제조업체, 멀티미디어 업체, 이벤트 업체, 문구ㆍ완구 업체, 3D업체, 게임 및 캐릭터 개발업체, 공간 디자인 업체, 디지털 제품ㆍ팬시 제품ㆍ가구ㆍ조명 관련 라이프스타일 디자인 업체, 조선/의료기/산업장비/플랜트/환경/색채 관련 업체 | 학계 및 연구기관: 대학의 디자인 관련 학과의 교수, 연구기관의 연구원 | 정부 및 공공기관: 한국디자인진흥원, 한국문화예술교육진흥원, 한국문화예술위원회 등 디자인 관련 공공기관","EBS 입시 핫 라인(학과선택) - 시각디자인학과 (변춘수, 이금수)","AI디자인학과, CG디자인전공, Digital Design학과, VD_비주얼디자인, 뉴미디어디자인학과, 디자인비즈니스학과, 디자인컨버전스학부, 디자인테크놀로지학과, 디자인학과(시각디자인전공), 디자인학부 ARㆍVR미디어디자인전공, 디자인학부 시각&실내디자인전공, 디자인학부 시각디자인전공, 디자인학부 시각영상디자인전공, 디자인학부 영상디자인전공, 디자인학부(시각디자인전공), 디지털프로덕트디자인학과, 미디어ㆍ디자인전공, 미디어컨텐츠디자인학과, 미술ㆍ디자인학부(시각디자인전공), 복지융합인재학부 유니버설비주얼디자인전공, 비주얼커뮤니케이션디자인전공, 비쥬얼디자인학전공, 시각&실내디자인학과, 시각ㆍ영상디자인과, 시각ㆍ영상디자인전공, 시각ㆍ영상디자인학과, 시각디자인, 시각디자인과, 시각디자인융합학부, 시각디자인융합학부(서비스마케팅디자인전공), 시각디자인융합학부(시각디자인전공), 시각디자인전공, 시각디자인학과, 시각디자인학전공, 시각멀티미디어디자인학과, 시각문화융합디자인학과, 시각미디어디자인전공, 시각미디어디자인학과, 시각영상디자인과, 시각영상디자인전공, 시각영상디자인학과, 시각영상애니메이션전공, 시각융합디자인학과, 시각정보디자인전공, 시각정보디자인학과, 시각조형디자인학과, 시각커뮤니케이션디자인학과, 시각콘텐츠학과, 영상애니메이션학부, 예체능학부 유니버설아트디자인전공, 유니버설아트디자인학과, 통합디자인학과","서울특별시_경희사이버대학교(제1캠퍼스)_시각미디어디자인전공, 서울특별시_국민대학교(제1캠퍼스)_AI디자인학과, 서울특별시_국민대학교(제1캠퍼스)_시각디자인학과, 서울특별시_덕성여자대학교(제1캠퍼스)_시각디자인학과, 서울특별시_덕성여자대학교(제1캠퍼스)_시각디자인전공, 서울특별시_동덕여자대학교(제1캠퍼스)_디자인학부 시각&실내디자인전공, 서울특별시_동덕여자대학교(제1캠퍼스)_시각&실내디자인학과, 서울특별시_디지털서울문화예술대학교(제1캠퍼스)_시각영상디자인학과, 서울특별시_서경대학교(제1캠퍼스)_시각정보디자인전공, 서울특별시_서경대학교(제1캠퍼스)_VD_비주얼디자인, 서울특별시_서울과학기술대학교(제1캠퍼스)_시각문화융합디자인학과, 서울특별시_서울과학기술대학교(제1캠퍼스)_디자인학과(시각디자인전공), 서울특별시_서울여자대학교(제1캠퍼스)_시각디자인전공, 서울특별시_숙명여자대학교(제1캠퍼스)_시각ㆍ영상디자인과, 서울특별시_숭실사이버대학교(제1캠퍼스)_뉴미디어디자인학과, 서울특별시_연세대학교(제1캠퍼스)_통합디자인학과, 서울특별시_이화여자대학교(제1캠퍼스)_시각디자인전공, 서울특별시_한양사이버대학교(제1캠퍼스)_시각디자인학과, 서울특별시_한양사이버대학교(제1캠퍼스)_뉴미디어디자인학과, 서울특별시_홍익대학교(제1캠퍼스)_디자인학부 시각디자인전공, 부산광역시_경성대학교(제1캠퍼스)_시각디자인학과, 부산광역시_경성대학교(제1캠퍼스)_시각디자인학전공, 부산광역시_경성대학교(제1캠퍼스)_영상애니메이션학부, 부산광역시_고신대학교(제1캠퍼스)_시각디자인학과, 부산광역시_국립부경대학교(제1캠퍼스)_시각디자인전공, 부산광역시_동명대학교(제1캠퍼스)_시각디자인학과, 부산광역시_동서대학교(제1캠퍼스)_비쥬얼디자인학전공, 부산광역시_동서대학교(제1캠퍼스)_시각디자인전공, 부산광역시_동서대학교(제1캠퍼스)_Digital Design학과, 부산광역시_동서대학교(제1캠퍼스)_시각디자인학전공, 부산광역시_신라대학교(제1캠퍼스)_시각디자인전공, 부산광역시_신라대학교(제1캠퍼스)_시각디자인학과, 부산광역시_신라대학교(제1캠퍼스)_시각디자인학전공, 인천광역시_인천가톨릭대학교(제2캠퍼스)_시각디자인학과, 인천광역시_인하대학교(제1캠퍼스)_디자인테크놀로지학과, 대전광역시_국립한밭대학교(제1캠퍼스)_시각디자인학과, 대전광역시_국립한밭대학교(제1캠퍼스)_시각ㆍ영상디자인학과, 대전광역시_목원대학교(제1캠퍼스)_시각커뮤니케이션디자인학과, 대구광역시_경북대학교(제1캠퍼스)_시각정보디자인학과, 대구광역시_계명대학교(제2캠퍼스)_시각디자인과, 울산광역시_울산대학교(제1캠퍼스)_시각디자인학전공, 광주광역시_광주대학교(제1캠퍼스)_시각영상디자인학과, 광주광역시_조선대학교(제1캠퍼스)_시각디자인학과, 광주광역시_호남대학교(제1캠퍼스)_시각융합디자인학과, 경기도_가천대학교(제1캠퍼스)_미술ㆍ디자인학부(시각디자인전공), 경기도_강남대학교(제1캠퍼스)_복지융합인재학부 유니버설비주얼디자인전공, 경기도_강남대학교(제1캠퍼스)_유니버설아트디자인학과, 경기도_강남대학교(제1캠퍼스)_예체능학부 유니버설아트디자인전공, 경기도_경기대학교(제1캠퍼스)_시각정보디자인전공, 경기도_경희대학교(제2캠퍼스)_시각디자인학과, 경기도_대진대학교(제1캠퍼스)_시각디자인학과, 경기도_명지대학교 자연캠퍼스(제1캠퍼스)_디자인학부 시각디자인전공, 경기도_명지대학교 자연캠퍼스(제1캠퍼스)_비주얼커뮤니케이션디자인전공, 경기도_명지대학교 자연캠퍼스(제1캠퍼스)_디자인학부 영상디자인전공, 경기도_예원예술대학교(제2캠퍼스)_시각영상디자인전공, 경기도_을지대학교(제2캠퍼스)_시각디자인전공, 경기도_중앙대학교(제2캠퍼스)_디자인학부(시각디자인전공), 경기도_한경국립대학교(제1캠퍼스)_시각미디어디자인전공, 경기도_한세대학교(제1캠퍼스)_시각정보디자인학과, 경기도_협성대학교(제1캠퍼스)_시각조형디자인학과, 경기도_협성대학교(제1캠퍼스)_시각디자인학과, 강원특별자치도_가톨릭관동대학교(제1캠퍼스)_CG디자인전공, 강원특별자치도_강원대학교(제2캠퍼스)_시각멀티미디어디자인학과, 강원특별자치도_상지대학교(제1캠퍼스)_시각영상디자인학과, 강원특별자치도_연세대학교 미래캠퍼스(제1캠퍼스)_시각디자인학전공, 충청북도_건국대학교 글로컬캠퍼스(제1캠퍼스)_시각영상디자인학과, 충청북도_건국대학교 글로컬캠퍼스(제1캠퍼스)_시각영상디자인전공, 충청북도_세명대학교(제1캠퍼스)_시각ㆍ영상디자인학과, 충청북도_우석대학교(제2캠퍼스)_시각커뮤니케이션디자인학과, 충청북도_청주대학교(제1캠퍼스)_시각디자인학과, 충청남도_건양대학교(제1캠퍼스)_시각디자인전공, 충청남도_건양대학교(제1캠퍼스)_시각디자인학과, 충청남도_남서울대학교(제1캠퍼스)_시각미디어디자인학과, 충청남도_남서울대학교(제1캠퍼스)_시각정보디자인학과, 충청남도_단국대학교(제2캠퍼스)_시각디자인과, 충청남도_상명대학교(제2캠퍼스)_시각디자인전공, 충청남도_상명대학교(제2캠퍼스)_시각디자인학과, 충청남도_상명대학교(제2캠퍼스)_디자인학부 ARㆍVR미디어디자인전공, 충청남도_선문대학교(제1캠퍼스)_시각디자인학과, 충청남도_한서대학교(제1캠퍼스)_시각디자인학과, 충청남도_호서대학교(제1캠퍼스)_디지털프로덕트디자인학과, 충청남도_호서대학교(제1캠퍼스)_시각디자인학과, 전북특별자치도_예원예술대학교(제1캠퍼스)_시각디자인전공, 전북특별자치도_예원예술대학교(제1캠퍼스)_시각디자인학과, 전북특별자치도_예원예술대학교(제1캠퍼스)_시각ㆍ영상디자인전공, 전북특별자치도_원광대학교(제1캠퍼스)_시각정보디자인학과, 전북특별자치도_전주대학교(제1캠퍼스)_시각디자인학과, 전북특별자치도_전주대학교(제1캠퍼스)_시각디자인전공, 전북특별자치도_호원대학교(제1캠퍼스)_미디어컨텐츠디자인학과, 전라남도_국립목포대학교(제1캠퍼스)_시각디자인, 경상북도_경운대학교(제1캠퍼스)_시각영상애니메이션전공, 경상북도_경일대학교(제1캠퍼스)_디자인학부 시각영상디자인전공, 경상북도_대구가톨릭대학교(제1캠퍼스)_시각영상디자인과, 경상북도_대구가톨릭대학교(제1캠퍼스)_미디어ㆍ디자인전공, 경상북도_대구가톨릭대학교(제1캠퍼스)_시각디자인과, 경상북도_대구대학교(제1캠퍼스)_시각디자인융합학부(서비스마케팅디자인전공), 경상북도_대구대학교(제1캠퍼스)_시각디자인융합학부(시각디자인전공), 경상북도_대구대학교(제1캠퍼스)_시각디자인학과, 경상북도_대구대학교(제1캠퍼스)_시각디자인융합학부, 경상북도_대구예술대학교(제1캠퍼스)_시각콘텐츠학과, 경상북도_대구예술대학교(제1캠퍼스)_시각디자인전공, 경상북도_영남대학교(제1캠퍼스)_시각디자인학과, 경상남도_경상국립대학교(제1캠퍼스)_디자인비즈니스학과, 경상남도_영산대학교(제1캠퍼스)_시각영상디자인전공, 경상남도_영산대학교(제1캠퍼스)_시각영상디자인학과, 세종특별자치시_홍익대학교 세종캠퍼스(제2캠퍼스)_디자인컨버전스학부","지원자:30,105, 입학자:3,935, 자료 : 한국교육개발원, 교육통계(2025), 시각디자인","남자:24.9%, 여자:75.1%, 자료 : 한국교육개발원, 교육통계(2025), 시각디자인","전체:5.7%, 남:4.7%, 여:6%, 자료 : 한국교육개발원, 취업통계(2023), 시각디자인","전체:63.9%, 남:63.7%, 여:63.9%, 자료 : 한국교육개발원, 취업통계(2023), 시각디자인","경영·사무·금융·보험직:9.7%, 연구직 및 공학 기술직:2.8%, 교육·법률·사회복지·경찰·소방직 및 군인:2.1%, 보건·의료직:0%, 예술·디자인·방송·스포츠직:62.8%, 미용·여행·숙박·음식·경비·청소직:12.4%, 영업·판매·운전·운송직:9%, 건설·채굴직:0%, 설치·정비·생산직:1.4%, 농림어업직:0%, 자료 : 한국고용정보원, 대졸자 직업이동 경로조사(2020), 시각디자인","~만원:015025.5%, ~만원:15120047.6%, ~만원:20125020%, ~만원:2513004.1%, 만원 이상:3012.8%, 자료 : 한국고용정보원, 대졸자 직업이동 경로조사(2020), 시각디자인","매우 불만족:14.5%, 불만족:19.3%, 보통:35.9%, 만족:23.4%, 매우 만족:6.9%, 자료 : 한국고용정보원, 대졸자 직업이동 경로조사(2020), 시각디자인","질문:교수님께서 이 학과(전공)를 선택하시게 된 동기는 무엇이었습니까?, 답변:저는 예능 가정에서 자랐어요. 그래서 형제들이 다 이미 미술을 하고 있었고 따라서 어려서부터 자연스럽게 미술을 접했습니다. 그 중에서 디자인에 대해 관심을 가지게 되었고 그래서 자연스럽게 택하게 되었습니다. | 질문:어떤 분야에 관심을 갖고 있는 사람들이 이 학과에 입학을 하면 좋은가요?, 답변:상상력과 창의력이 풍부한 사람들이 좋습니다. 능동적인 사람도 좋고요. 우리가 살고 있는 현대 산업사회가 다양하고 광범위하기 때문에 이런 것들에 부응하기 위한 예술적 기량이나 흥미를 가지고 있는 사람들이 지원을 하면 좋지 않을까 생각하고 있습니다. 창의적인 관심도가 굉장히 중요한 학과입니다. | 질문:이 학과에서 입학하면 가장 중요한 공부는 어떤 내용인가요?, 답변:우리 학과는 디자인과이지만 1학년 때는 컴퓨터 관련 수업을 거의 하지 않습니다. 대신 기초 적응 능력 같은 것들을 많이 하고 과 학생들이 스스로 참여할 수 있는 프로젝트를 수행하고 있고요. 2-3학년이 되어야지 컴퓨터도 하고 디자인 요소를 다루게 되는데 이때는 기초 디자인을 배우게 됩니다. 그리고 3학년 때는 우리가 보통 얘기하는 기성 디자인들에 대한 입문을 하게 되고 4학년 때는 현장 수업을 통한 참여, 소통, 전문화된 체계적인 디자인 수업을 하고 있습니다. | 질문:이 학과에서 공부를 잘하려면 중고등학교 때 특히 어떤 교과목을 공부하면 좋을까요?, 답변:디자인을 전공하는 학생들로서의 고충은 입시 실기과목으로 교과목을 중심으로 해야 되는 것이 참 안타까운 일인데 실질적으로 그 부분만 준비하기에도 힘듭니다. 디자인이라는 것이 예술적 감각도 중요하고 조형적 감각도 중요한데 이러한 것들을 모두 포함하고 확대할 수 있는 인문, 사회, 과학에 관한 관심을 두루 갖고 전반적인 지식을 넓힌 다음에 디자인적인 실기능력도 기르고 한다면 좋은 결과가 있지 않을까 생각하고 있습니다. | 질문:이 학과의 장점을 말씀해 주세요., 답변:우리 커뮤니케이션 디자인과는 아주 오랜 시간 동안 시각디자인학과라고 불려왔습니다. 2013년에 커뮤니케이션 디자인과로 명칭 변경을 했는데 이것은 트렌드에 맞춰서 시각 디자인의 교육을 새롭게 하겠다는 의지의 반영입니다. 그래서 실제로 수업 방식과 운영 철칙을 시각적인 것에서 소통을 강조하는 디자인으로 변모를 하고 있습니다. 또 학과 내에 동아리 연합 운동이라고 해서 딩이라고 있거든요. 그런 디자인 운동을 통해서 학생들이 디자인에 대한 열정을 발산할 수 있고 이런 것들을 대외적으로 알릴 수 있고 또 다른 사람에게 지지를 받을 수 있도록 하고 있습니다. 큰 키워드를 얘기하자면 소통이라고 할 수 있겠습니다. | 질문:학과에서 공부를 하는 학생들이 겪는 어려움은 어떤 점이 있나요?, 답변:농담 삼아서 과제난이라고 불릴 정도로 과제가 많거든요. 특히 학기 말에는 학생들이 거의 밤을 새서 과제를 해야만 할 정도로 디자인 양이 많습니다. 그래서 이것들을 소화할 수 있는 즐거운 마인드, 긍정적인 마인드가 필요하고 헤쳐 나갈 수 있는 창의적인 능력과 조형적 상상력들이 우리학과를 공부하는 데에 있어서 필요합니다. 그런 것들이 있다면 학생들이 어려움을 겪는 데에 나아지지 않을까 생각하고 있습니다. | 질문:학과 졸업생들이 가장 많이 진출하는 직업분야는 어느 곳인가요?, 답변:시각 디자인 분야는 모든 분야에 다 진출한다고 봐도 과언은 아닙니다. 최근 졸업생들은 대형 광고회사, 일반 기업, 방송사, 출판사, 디자인 전문회사, 캐릭터, 웹디자인 분야, UX, UI 분야 등에 진출하고 있습니다. 그 밖에도 광고나 영상, 인터넷 쇼핑 등 각 분야에서 이름 있는 디자이너로 활동하고 있습니다. | 질문:학과의 앞으로의 전망은 어떠하다고 보십니까?, 답변:시각 디자인, 특히 커뮤니케이션 디자인 분야에 대한 전망은 밝다고 볼 수 있습니다. 수요도 계속 늘어나고 있고 디자인이라는 특수성 때문에 많은 산업 분야에서 필요로 하고 있습니다. 디자인 영역에서는 다양한 문화의 혼성을 수용해야 할 필요성이 대두되고 있고 21세기는 새로운 기술에 따라서 일상적인 환경이 빠르게 변화하고 있습니다. 따라서 전통적인 시각 인쇄를 기반으로 했던 디자인 분야에서 새로운 미디어 환경의 특성을 연구할 수 있는 뉴미디어 디자인으로 바뀌고 있거든요. 이런 경향이 학생들의 상상력과 새로운 발상을 도전하는데 큰 줄기가 되고 있습니다. 그래서 우리 학과도 수업 방향을 이러한 변화에 중점을 두어서 교수와 학생이 함께 호흡하고 노력하는 새로운 미디어 변화의 적응에 끊임 없이 노력하고 있습니다. | 질문:지금은 없지만 앞으로 새로 생기게 될 직업은 어떤 것들이 있을까요? 혹은 최근에 새롭게 생겨난 직업들이 있습니까?, 답변:최근에 새로 생겼다기 보다는 융합시대이기 때문에 그 통속이라는 단어를 통한 생각을 해 보면 쉽게 알 수 있을 것 같습니다. 예전에는 디자이너가 하나만 잘 하면 됐습니다. 그런데 이제는 디자이너가 다른 분야, 공학이라든지 인문 분야와 만나서 새로운 결과물들을 만들 수 있는 능력들을 가지고 있어야 되거든요. 그러한 것들이 앞으로 새로운 분야가 생길 수 있는 하나의 시발점이 되지 않을까 생각하고 디자인 분야도 앞으로 그런 분야에 맞춰서 열심히 노력하고 있습니다. | 질문:이 학과를 전공하려는 학생이 진학 전에 미리 준비해야 할 내용이 있다면 무엇입니까?, 답변:우리가 살아가고 있는 현재는 지식과 정보를 얻을 수 있는 방법이 과거와는 다르게 글로벌화 되고 있습니다. 그래서 직접적인 경험뿐만 아니라 간접적인 경험을 많이 할 수 있는 시대입니다. 능동적인 자세로 다양한 분야에 관심을 갖는 것이 시각디자인과를 준비하는데 아주 필요하다고 봅니다. | 질문:이 학과를 지망하는 중고등학생들에게 마지막으로 한마디 해 주세요., 답변:인생에 방향을 결정하는 중요한 시기이고 무엇보다 하고 싶은 것이 참 많을 때인데 진로를 결정하게 되는 것은 발전적이고 행복한 일이어야만 됩니다. 요즘 학생들은 하고 싶은 일도, 장래 희망도 없다고 말하는 사람들이 많은데 저는 그렇게 생각하지는 않습니다. 자신의 상상력을 실현할 수 있는 멋진 디자인과를 지망하는 학생이 되기 위해서는 먼저 자기가 어떤 것을 하기 위해서 생각하는 습관들을 갖는 것이 중요하고, 그것들을 시각적으로 만들어 내고, 그려보고, 상상해서 사용해 보고 하는 이러한 모든 것들을 행할 수 있는 훈련들을 해 본다면 시각디자인과를 지망하는 데에 있어서 도움이 되지 않을까 생각하고 있습니다."
